date,total
2020-09-30,20579160655
2020-10-01,4935366919
2020-10-02,2771603970
2020-10-03,907437096
2020-10-04,500583486
2020-10-05,3481038670
2020-10-06,2798718361
2020-10-07,2995819148
2020-10-08,3319312735
2020-10-09,3291120112
2020-10-10,1412812267
2020-10-11,324316857
2020-10-12,643818595
2020-10-13,3628423274
2020-10-14,3313841756
2020-10-15,4619854505
2020-10-16,3488418158
2020-10-17,893888529
2020-10-18,328542730
2020-10-19,3463840651
2020-10-20,3500569411
2020-10-21,3119658102
2020-10-22,3464311513
2020-10-23,3472917943
2020-10-24,897523490
2020-10-25,548734696
2020-10-26,3831340801
2020-10-27,3208149147
2020-10-28,3444040138
2020-10-29,3802232999
2020-10-30,6403254047
2020-10-31,14661408174
2020-11-01,1731650580
2020-11-02,1883598262
2020-11-03,2983116744
2020-11-04,3106824225
2020-11-05,3135107811
2020-11-06,3298194550
2020-11-07,915656510
2020-11-08,403476092
2020-11-09,2611575417
2020-11-10,3760994249
2020-11-11,2922335995
2020-11-12,3222529345
2020-11-13,3622156358
2020-11-14,999389133
2020-11-15,1604771759
2020-11-16,3489583566
2020-11-17,3273169680
2020-11-18,2906729205
2020-11-19,3171578277
2020-11-20,4335165269
2020-11-21,908773862
2020-11-22,396341116
2020-11-23,3752441888
2020-11-24,3416731934
2020-11-25,3595454188
2020-11-26,3771116465
2020-11-27,4074335925
2020-11-28,1118402690
2020-11-29,558825789
2020-11-30,20575339015
2020-12-01,5077526028
2020-12-02,3328835843
2020-12-03,3119876286
2020-12-04,4063307733
2020-12-05,1146691372
2020-12-06,381102042
2020-12-07,1874879717
2020-12-08,776177066
2020-12-09,3861585671
2020-12-10,5022171571
2020-12-11,3991915071
2020-12-12,1166766355
2020-12-13,477576869
2020-12-14,4277222393
2020-12-15,6486021812
2020-12-16,4142582550
2020-12-17,4042153137
2020-12-18,4673136430
2020-12-19,1289259058
2020-12-20,910706234
2020-12-21,4807729791
2020-12-22,4997706648
2020-12-23,4613464391
2020-12-24,2256351404
2020-12-25,363039387
2020-12-26,760191424
2020-12-27,480994094
2020-12-28,4351598614
2020-12-29,4264641758
2020-12-30,5151420990
2020-12-31,18587040152
2021-01-01,1928929971
2021-01-02,931277632
2021-01-03,619043778
2021-01-04,3342086326
2021-01-05,2835698448
2021-01-06,353336552
2021-01-07,2626117338
2021-01-08,2922890693
2021-01-09,788853138
2021-01-10,557787140
2021-01-11,2923476429
2021-01-12,2687017188
2021-01-13,2727596067
2021-01-14,3251639947
2021-01-15,4854181264
2021-01-16,1000164136
2021-01-17,358940791
2021-01-18,3671564075
2021-01-19,3249058498
2021-01-20,3578047130
2021-01-21,3237206892
2021-01-22,3844275285
2021-01-23,888508223
2021-01-24,324589549
2021-01-25,3955861807
2021-01-26,3146160952
2021-01-27,3347391532
2021-01-28,3526384435
2021-01-29,5645888764
2021-01-30,1732181419
2021-01-31,13620462871
2021-02-01,4366962685
2021-02-02,2447805407
2021-02-03,2525485769
2021-02-04,2783397119
2021-02-05,3133028282
2021-02-06,857953979
2021-02-07,334053955
2021-02-08,3155660230
2021-02-09,2953757763
2021-02-10,3338735959
2021-02-11,3059733673
2021-02-12,3439760281
2021-02-13,912138521
2021-02-14,357120482
2021-02-15,4926993612
2021-02-16,3240179590
2021-02-17,3086185196
2021-02-18,2871227432
2021-02-19,3460079875
2021-02-20,1259246538
2021-02-21,348580742
2021-02-22,3675097169
2021-02-23,3194730976
2021-02-24,3361383918
2021-02-25,4321503718
2021-02-26,5925054907
2021-02-27,1332509302
2021-02-28,14042598100
2021-03-01,4082120188
2021-03-02,2779379013
2021-03-03,2678951191
2021-03-04,3016455786
2021-03-05,3745310649
2021-03-06,1005594818
2021-03-07,358895953
2021-03-08,3421946759
2021-03-09,3216479202
2021-03-10,3429996865
2021-03-11,3144635841
2021-03-12,3494729634
2021-03-13,960054725
2021-03-14,360192342
2021-03-15,5152448632
2021-03-16,3179079114
2021-03-17,3356072844
2021-03-18,3273356645
2021-03-19,2162888463
2021-03-20,1334758122
2021-03-21,358356966
2021-03-22,3673481406
2021-03-23,3675496197
2021-03-24,3410128274
2021-03-25,3816731994
2021-03-26,3828037784
2021-03-27,1051318371
2021-03-28,434054875
2021-03-29,3897305252
2021-03-30,4653815239
2021-03-31,21261824924
2021-04-01,3262330028
2021-04-02,443403437
2021-04-03,838564270
2021-04-04,474954240
2021-04-05,2369804655
2021-04-06,2856345963
2021-04-07,3050361682
2021-04-08,3184133288
2021-04-09,3536652004
2021-04-10,1402396108
2021-04-11,365447000
2021-04-12,3374734764
2021-04-13,3195255993
2021-04-14,3347219745
2021-04-15,4885795364
2021-04-16,3973900468
2021-04-17,975979592
2021-04-18,329833729
2021-04-19,3775824096
2021-04-20,4271510920
2021-04-21,3144157381
2021-04-22,4257090865
2021-04-23,3315496592
2021-04-24,920122161
2021-04-25,571884359
2021-04-26,4086583797
2021-04-27,3469380772
2021-04-28,3551067852
2021-04-29,3714570994
2021-04-30,21763301333
2021-05-01,1761401518
2021-05-02,426382070
2021-05-03,2438139926
2021-05-04,3449365586
2021-05-05,3085108324
2021-05-06,3075476830
2021-05-07,3425177880
2021-05-08,1126337960
2021-05-09,366954815
2021-05-10,3792467097
2021-05-11,3224515196
2021-05-12,3297196128
2021-05-13,3420355280
2021-05-14,3739835458
2021-05-15,2485350554
2021-05-16,427203321
2021-05-17,3543446851
2021-05-18,3594364786
2021-05-19,3131086996
2021-05-20,3906378328
2021-05-21,4061270801
2021-05-22,1069618455
2021-05-23,389050659
2021-05-24,3242545938
2021-05-25,3892061264
2021-05-26,3324955201
2021-05-27,3519267493
2021-05-28,4688333112
2021-05-29,955316881
2021-05-30,731307412
2021-05-31,21295171604
2021-06-01,4710133368
2021-06-02,2741763879
2021-06-03,3344286469
2021-06-04,3776926522
2021-06-05,1157113380
2021-06-06,424567916
2021-06-07,3407786092
2021-06-08,3330483615
2021-06-09,3261248799
2021-06-10,4554995583
2021-06-11,3602940904
2021-06-12,1034332001
2021-06-13,512686613
2021-06-14,3666072063
2021-06-15,5555456086
2021-06-16,3440228798
2021-06-17,3469860211
2021-06-18,3742265567
2021-06-19,1169427945
2021-06-20,841939486
2021-06-21,3906576745
2021-06-22,4234283343
2021-06-23,3351084480
2021-06-24,2707352645
2021-06-25,4017460252
2021-06-26,1091184972
2021-06-27,499169729
2021-06-28,4277912171
2021-06-29,4768942987
2021-06-30,23565985858
2021-07-01,5001985959
2021-07-02,2980286476
2021-07-03,987580286
2021-07-04,658176813
2021-07-05,3591607589
2021-07-06,3170965687
2021-07-07,3520970109
2021-07-08,3646873014
2021-07-09,3743774025
2021-07-10,1466116331
2021-07-11,473915809
2021-07-12,3561296595
2021-07-13,3499020362
2021-07-14,3456574094
2021-07-15,5170073885
2021-07-16,3787094624
2021-07-17,981525608
2021-07-18,437327387
2021-07-19,3702538025
2021-07-20,3793674099
2021-07-21,3410610439
2021-07-22,4033309011
2021-07-23,3913645912
2021-07-24,983670849
2021-07-25,703451759
2021-07-26,4097318920
2021-07-27,3585262491
2021-07-28,3596248555
2021-07-29,4015045069
2021-07-30,7317990059
2021-07-31,16660391272
2021-08-01,1799727286
2021-08-02,3348366382
2021-08-03,3132503156
2021-08-04,3088496992
2021-08-05,3138264056
2021-08-06,3327982169
2021-08-07,937072454
2021-08-08,533624569
2021-08-09,3054781302
2021-08-10,3334779695
2021-08-11,2681373739
2021-08-12,2727740634
2021-08-13,3245832771
2021-08-14,919600560
2021-08-15,1359594594
2021-08-16,2681557670
2021-08-17,2774395007
2021-08-18,2412812173
2021-08-19,2652313539
2021-08-20,3944450768
2021-08-21,898771976
2021-08-22,538185111
2021-08-23,3192015709
2021-08-24,2881474390
2021-08-25,3209665636
2021-08-26,2858652869
2021-08-27,3086440380
2021-08-28,955099549
2021-08-29,478956650
2021-08-30,4602188224
2021-08-31,20760545074
2021-09-01,4568198915
2021-09-02,2654614516
2021-09-03,3115500088
2021-09-04,1133280891
2021-09-05,526366825
2021-09-06,3616339408
2021-09-07,3254059913
2021-09-08,2950226811
2021-09-09,3453048092
2021-09-10,4244473523
2021-09-11,887213461
2021-09-12,469228310
2021-09-13,3720700986
2021-09-14,3542251818
2021-09-15,5305180422
2021-09-16,3409691219
2021-09-17,4296277851
2021-09-18,963700851
2021-09-19,505034558
2021-09-20,4363907612
2021-09-21,3490721388
2021-09-22,4118456838
2021-09-23,3321832587
2021-09-24,3603664172
2021-09-25,1217216938
2021-09-26,524258472
2021-09-27,4337422718
2021-09-28,4904690501
2021-09-29,4475032654
2021-09-30,23969392168
2021-10-01,5237105556
2021-10-02,962102049
2021-10-03,402923873
2021-10-04,3490308399
2021-10-05,3760489122
2021-10-06,3359776369
2021-10-07,3627847722
2021-10-08,4145999202
2021-10-09,1036577380
2021-10-10,833266210
2021-10-11,3655135513
2021-10-12,694754349
2021-10-13,4170871325
2021-10-14,4411501326
2021-10-15,5730723140
2021-10-16,1096841670
2021-10-17,451983571
2021-10-18,4533491580
2021-10-19,4023017624
2021-10-20,4491011875
2021-10-21,3896041221
2021-10-22,4947460116
2021-10-23,1028110085
2021-10-24,508520196
2021-10-25,4980955338
2021-10-26,3915120438
2021-10-27,4260781577
2021-10-28,4419956268
2021-10-29,7902719925
2021-10-30,2398334996
2021-10-31,16791848953
2021-11-01,2105606558
2021-11-02,4020223109
2021-11-03,3287304830
2021-11-04,3610408031
2021-11-05,4144512207
2021-11-06,1149250660
2021-11-07,469577645
2021-11-08,3965148288
2021-11-09,2899949673
2021-11-10,4588172272
2021-11-11,4351191468
2021-11-12,4194529141
2021-11-13,1111243494
2021-11-14,466497361
2021-11-15,6631238586
2021-11-16,4518292327
2021-11-17,3756330879
2021-11-18,3713021643
2021-11-19,4599421635
2021-11-20,1577097192
2021-11-21,530387738
2021-11-22,6311466579
2021-11-23,3992679882
2021-11-24,4519394320
2021-11-25,4536358402
2021-11-26,4838738365
2021-11-27,1278375938
2021-11-28,673756336
2021-11-29,5833975815
2021-11-30,26302354920
2021-12-01,5749891850
2021-12-02,3917265225
2021-12-03,4351289378
2021-12-04,1364396295
2021-12-05,572460641
2021-12-06,783676000
2021-12-07,4162130263
2021-12-08,973040445
2021-12-09,4992196330
2021-12-10,5262293494
2021-12-11,1142413885
2021-12-12,576862468
2021-12-13,5627906269
2021-12-14,5441934465
2021-12-15,7753960447
2021-12-16,5699891466
2021-12-17,5883250117
2021-12-18,1389185412
2021-12-19,774405924
2021-12-20,6562424348
2021-12-21,5631121935
2021-12-22,6852453664
2021-12-23,5224889680
2021-12-24,2250698356
2021-12-25,458910938
2021-12-26,576328386
2021-12-27,5303601446
2021-12-28,4652985926
2021-12-29,4324472497
2021-12-30,7197761519
2021-12-31,21715786909
2022-01-01,2051285339
2022-01-02,601250966
2022-01-03,3490077319
2022-01-04,3054480498
2022-01-05,3085687658
2022-01-06,431272941
2022-01-07,3167259121
2022-01-08,1062105714
2022-01-09,493558895
2022-01-10,4747203026
2022-01-11,3286215569
2022-01-12,3707577974
2022-01-13,4941851837
2022-01-14,4373551300
2022-01-15,2408678210
2022-01-16,565272263
2022-01-17,4396821167
2022-01-18,4096429348
2022-01-19,4232872003
2022-01-20,5103563205
2022-01-21,5063636840
2022-01-22,1118907432
2022-01-23,477961212
2022-01-24,4306379724
2022-01-25,4150899925
2022-01-26,4228412219
2022-01-27,4294360951
2022-01-28,4829224146
2022-01-29,1157660616
2022-01-30,795450310
2022-01-31,25812647428
2022-02-01,5174869597
2022-02-02,3144864549
2022-02-03,3493885321
2022-02-04,3926898305
2022-02-05,1176888940
2022-02-06,437302728
2022-02-07,4175676464
2022-02-08,3612025142
2022-02-09,3562904095
2022-02-10,4664105246
2022-02-11,4669768204
2022-02-12,1029001639
2022-02-13,544243209
2022-02-14,4646860627
2022-02-15,6071404994
2022-02-16,4168523595
2022-02-17,3734931039
2022-02-18,4709940936
2022-02-19,1101766272
2022-02-20,899650450
2022-02-21,4808700895
2022-02-22,4994714998
2022-02-23,3985766666
2022-02-24,4157826106
2022-02-25,4991514599
2022-02-26,1147782337
2022-02-27,575238333
2022-02-28,25718555228
2022-03-01,5262976465
2022-03-02,3473518084
2022-03-03,3707134075
2022-03-04,4305331734
2022-03-05,1189066382
2022-03-06,516132822
2022-03-07,4941476491
2022-03-08,4621904870
2022-03-09,4307489302
2022-03-10,5271036417
2022-03-11,4665043973
2022-03-12,1241250995
2022-03-13,604176836
2022-03-14,4727745877
2022-03-15,6321628904
2022-03-16,3522270106
2022-03-17,3928007128
2022-03-18,3875503178
2022-03-19,1013150966
2022-03-20,882341798
2022-03-21,4522418149
2022-03-22,5472470323
2022-03-23,3558585487
2022-03-24,4093556089
2022-03-25,4260525564
2022-03-26,1062865749
2022-03-27,464168442
2022-03-28,4732718236
2022-03-29,5101669395
2022-03-30,4899465823
2022-03-31,27299611374
2022-04-01,5797677568
2022-04-02,1092550105
2022-04-03,449677589
2022-04-04,4259191004
2022-04-05,4149697030
2022-04-06,4155326348
2022-04-07,4265964257
2022-04-08,5247119458
2022-04-09,1216031399
2022-04-10,957268315
2022-04-11,5169777294
2022-04-12,4366523026
2022-04-13,4675620905
2022-04-14,1711383894
2022-04-15,2184407748
2022-04-16,1013803103
2022-04-17,439360972
2022-04-18,3631791329
2022-04-19,4929304310
2022-04-20,5855896008
2022-04-21,4626565150
2022-04-22,4712379823
2022-04-23,1084978048
2022-04-24,513040036
2022-04-25,6586386625
2022-04-26,4374743563
2022-04-27,4927883453
2022-04-28,6144485674
2022-04-29,7690219126
2022-04-30,21391013313
2022-05-01,2013710215
2022-05-02,2336770736
2022-05-03,4027438059
2022-05-04,3923370127
2022-05-05,4279965324
2022-05-06,4484165088
2022-05-07,1227258055
2022-05-08,588622923
2022-05-09,4563657780
2022-05-10,4656316394
2022-05-11,4236935498
2022-05-12,4972139480
2022-05-13,4701977991
2022-05-14,1126033333
2022-05-15,2256543363
2022-05-16,3584153292
2022-05-17,4591200147
2022-05-18,4179689485
2022-05-19,4248562514
2022-05-20,5838184878
2022-05-21,1163449628
2022-05-22,601426273
2022-05-23,5829308343
2022-05-24,4649557432
2022-05-25,4539927487
2022-05-26,4245014992
2022-05-27,4982471031
2022-05-28,1264663925
2022-05-29,533308465
2022-05-30,6441800589
2022-05-31,27670614781
2022-06-01,5746693490
2022-06-02,3512756503
2022-06-03,4108730838
2022-06-04,1310755709
2022-06-05,590195328
2022-06-06,3851175770
2022-06-07,4426681106
2022-06-08,4364905524
2022-06-09,4755608177
2022-06-10,5376343923
2022-06-11,1216461197
2022-06-12,616254321
2022-06-13,4957868662
2022-06-14,4536070556
2022-06-15,6989434667
2022-06-16,4470806405
2022-06-17,4693793761
2022-06-18,1228816171
2022-06-19,672611259
2022-06-20,5914969666
2022-06-21,4754667081
2022-06-22,5766956844
2022-06-23,4825693410
2022-06-24,3736922343
2022-06-25,1549603796
2022-06-26,732205843
2022-06-27,6078209277
2022-06-28,4994516770
2022-06-29,5384630598
2022-06-30,30910274671
2022-07-01,5989183202
2022-07-02,1134065818
2022-07-03,549366513
2022-07-04,4629023620
2022-07-05,4155111970
2022-07-06,4207030884
2022-07-07,4562232076
2022-07-08,4919066313
2022-07-09,1216811719
2022-07-10,1066918892
2022-07-11,4963858117
2022-07-12,4462797336
2022-07-13,4333521456
2022-07-14,4630432051
2022-07-15,6939999410
2022-07-16,1258160548
2022-07-17,563731011
2022-07-18,5033174214
2022-07-19,4593668132
2022-07-20,5005649242
2022-07-21,4647530799
2022-07-22,6240371748
2022-07-23,1211899224
2022-07-24,608418699
2022-07-25,3385043393
2022-07-26,6061600478
2022-07-27,5225619526
2022-07-28,5875385700
2022-07-29,7471846947
2022-07-30,2364320515
2022-07-31,19643299982
2022-08-01,6235123028
2022-08-02,3510500977
2022-08-03,3743441218
2022-08-04,3890566744
2022-08-05,4510104509
2022-08-06,1106794783
2022-08-07,581788883
2022-08-08,4536596422
2022-08-09,3786406189
2022-08-10,4498704409
2022-08-11,3539352737
2022-08-12,4854577619
2022-08-13,1183325742
2022-08-14,533884756
2022-08-15,1960201707
2022-08-16,4269106416
2022-08-17,3593188728
2022-08-18,4172942842
2022-08-19,3634753417
2022-08-20,1428190604
2022-08-21,544100310
2022-08-22,5478816925
2022-08-23,3649383848
2022-08-24,3922245843
2022-08-25,4166397893
2022-08-26,4202780068
2022-08-27,1054333039
2022-08-28,585404121
2022-08-29,5027515284
2022-08-30,5754342201
2022-08-31,26664892306
2022-09-01,5598679698
2022-09-02,3676436115
2022-09-03,1058012644
2022-09-04,642111934
2022-09-05,4624066996
2022-09-06,3933639471
2022-09-07,4332481856
2022-09-08,3891687802
2022-09-09,4902267423
2022-09-10,1623473795
2022-09-11,539181966
2022-09-12,4859933618
2022-09-13,5127126203
2022-09-14,4154348223
2022-09-15,6925683846
2022-09-16,4739291666
2022-09-17,1183799182
2022-09-18,575775254
2022-09-19,6367324880
2022-09-20,5079226107
2022-09-21,4105590216
2022-09-22,5250632132
2022-09-23,5368269135
2022-09-24,1131456130
2022-09-25,851455982
2022-09-26,5220857334
2022-09-27,4517108059
2022-09-28,4867415849
2022-09-29,5432871723
2022-09-30,29179729502
2022-10-01,3135886859
2022-10-02,444100192
2022-10-03,4341441075
2022-10-04,4022389130
2022-10-05,4427427784
2022-10-06,4192315677
2022-10-07,4654027725
2022-10-08,1288414846
2022-10-09,535275471
2022-10-10,5291280573
2022-10-11,5414877468
2022-10-12,833803229
2022-10-13,4890134996
2022-10-14,5258742550
2022-10-15,2944800674
2022-10-16,510956421
2022-10-17,5190477691
2022-10-18,4697067403
2022-10-19,4171302538
2022-10-20,4881320915
2022-10-21,5645704163
2022-10-22,1281813862
2022-10-23,537146867
2022-10-24,4969359119
2022-10-25,5674324631
2022-10-26,5064047806
2022-10-27,4680047298
2022-10-28,5778032644
2022-10-29,1847443380
2022-10-30,920125017
2022-10-31,26694729499
2022-11-01,2325241572
2022-11-02,4123930528
2022-11-03,3717088415
2022-11-04,4476390504
2022-11-05,1276582158
2022-11-06,476363695
2022-11-07,4808097723
2022-11-08,4264829161
2022-11-09,3215230883
2022-11-10,5322973009
2022-11-11,5579113468
2022-11-12,1363761342
2022-11-13,591121156
2022-11-14,4843251770
2022-11-15,6584149718
2022-11-16,4528934987
2022-11-17,4031924418
2022-11-18,4517212958
2022-11-19,1250669346
2022-11-20,949469331
2022-11-21,5299497185
2022-11-22,4933816048
2022-11-23,4176423882
2022-11-24,4416300787
2022-11-25,5434443471
2022-11-26,1408435216
2022-11-27,647643169
2022-11-28,6124480754
2022-11-29,4971532167
2022-11-30,29289571584
2022-12-01,6620905737
2022-12-02,4189745774
2022-12-03,1191926041
2022-12-04,736183914
2022-12-05,4757772617
2022-12-06,1006022695
2022-12-07,4877293330
2022-12-08,1251988374
2022-12-09,4586038124
2022-12-10,1626097264
2022-12-11,558616130
2022-12-12,5487296806
2022-12-13,5198610406
2022-12-14,5671497922
2022-12-15,7805404546
2022-12-16,5532167588
2022-12-17,1425354148
2022-12-18,652536050
2022-12-19,6098960119
2022-12-20,6612626037
2022-12-21,5849427299
2022-12-22,6787262881
2022-12-23,5460802550
2022-12-24,1089514433
2022-12-25,539751568
2022-12-26,1355610298
2022-12-27,5192421739
2022-12-28,5373317141
2022-12-29,5102407159
2022-12-30,8983548184
2022-12-31,21938149805
2023-01-01,2165885763
2023-01-02,2944218385
2023-01-03,3104789770
2023-01-04,3296318357
2023-01-05,3431943097
2023-01-06,616636651
2023-01-07,1040885514
2023-01-08,641648703
2023-01-09,3871515427
2023-01-10,4346743517
2023-01-11,4030258762
2023-01-12,4109743406
2023-01-13,4598469459
2023-01-14,1156992430
2023-01-15,1871532051
2023-01-16,4555176959
2023-01-17,3896417169
2023-01-18,3914838772
2023-01-19,4437256999
2023-01-20,6058569144
2023-01-21,1173969901
2023-01-22,567630659
2023-01-23,4564885912
2023-01-24,4107853777
2023-01-25,4929708373
2023-01-26,4117867285
2023-01-27,4377065678
2023-01-28,1214376194
2023-01-29,528501897
2023-01-30,5682684213
2023-01-31,26925035454
2023-02-01,5542062303
2023-02-02,3460519400
2023-02-03,3839116210
2023-02-04,1196857876
2023-02-05,574915437
2023-02-06,4362829898
2023-02-07,4349474872
2023-02-08,3882208639
2023-02-09,4239753332
2023-02-10,5008576513
2023-02-11,1145580303
2023-02-12,553815412
2023-02-13,4817600500
2023-02-14,4037154798
2023-02-15,6514155808
2023-02-16,4101098512
2023-02-17,4800678350
2023-02-18,1075785695
2023-02-19,607808805
2023-02-20,5176079147
2023-02-21,4219445577
2023-02-22,5241142946
2023-02-23,4355120804
2023-02-24,5317826471
2023-02-25,1476948070
2023-02-26,509390927
2023-02-27,5906884422
2023-02-28,26520493407
2023-03-01,5533349734
2023-03-02,3735673021
2023-03-03,4049783919
2023-03-04,1199529417
2023-03-05,560144705
2023-03-06,4673834941
2023-03-07,4248461377
2023-03-08,4140643858
2023-03-09,4106926195
2023-03-10,6029396966
2023-03-11,1168615135
2023-03-12,522900181
2023-03-13,4519970442
2023-03-14,4449078558
2023-03-15,6670308406
2023-03-16,4069178754
2023-03-17,4538358870
2023-03-18,1139749909
2023-03-19,556462258
2023-03-20,3889645496
2023-03-21,5011143682
2023-03-22,4158406482
2023-03-23,5847823524
2023-03-24,4906660594
2023-03-25,1483924229
2023-03-26,585741289
2023-03-27,4693944829
2023-03-28,4701376723
2023-03-29,5007510492
2023-03-30,6191229420
2023-03-31,29438110140
2023-04-01,3283380773
2023-04-02,397654302
2023-04-03,4228222612
2023-04-04,3854757235
2023-04-05,4071313177
2023-04-06,1836954074
2023-04-07,766582046
2023-04-08,1179209323
2023-04-09,508907009
2023-04-10,3651350497
2023-04-11,4346026820
2023-04-12,4281474056
2023-04-13,4554104570
2023-04-14,4812694538
2023-04-15,2842224958
2023-04-16,520609409
2023-04-17,4618618519
2023-04-18,4190801830
2023-04-19,4734281426
2023-04-20,5412387437
2023-04-21,5597901406
2023-04-22,1269328004
2023-04-23,573903363
2023-04-24,5128129479
2023-04-25,5435937388
2023-04-26,4876445667
2023-04-27,5863193872
2023-04-28,8033917434
2023-04-29,1785661088
2023-04-30,19631314949
2023-05-01,2492876247
2023-05-02,3204413917
2023-05-03,4394396126
2023-05-04,4020210882
2023-05-05,4665125182
2023-05-06,1277563708
2023-05-07,654240384
2023-05-08,4599849937
2023-05-09,4388579345
2023-05-10,4762476853
2023-05-11,4354815389
2023-05-12,4667898986
2023-05-13,1219859753
2023-05-14,561138128
2023-05-15,5698086024
2023-05-16,4602520609
2023-05-17,4245351653
2023-05-18,3960644600
2023-05-19,4807466371
2023-05-20,1793781440
2023-05-21,543074657
2023-05-22,5416674863
2023-05-23,4367664037
2023-05-24,4435757610
2023-05-25,4683467430
2023-05-26,4603974787
2023-05-27,1226626948
2023-05-28,590291404
2023-05-29,4684541984
2023-05-30,5405477273
2023-05-31,27643184164
2023-06-01,5763303541
2023-06-02,3790236103
2023-06-03,1152818428
2023-06-04,570012767
2023-06-05,4063023549
2023-06-06,4064870502
2023-06-07,4263869435
2023-06-08,4152270087
2023-06-09,4348556142
2023-06-10,1753955934
2023-06-11,563626915
2023-06-12,4658667181
2023-06-13,4529777262
2023-06-14,4623082446
2023-06-15,6486448349
2023-06-16,4570317216
2023-06-17,1254887703
2023-06-18,551614630
2023-06-19,4718421945
2023-06-20,5434743444
2023-06-21,4736778400
2023-06-22,5260289898
2023-06-23,4872015454
2023-06-24,1112370610
2023-06-25,944953164
2023-06-26,5085486973
2023-06-27,4878317651
2023-06-28,5450917380
2023-06-29,5425784376
2023-06-30,29450550288
2023-07-01,3316960936
2023-07-02,620397690
2023-07-03,4473209318
2023-07-04,3944181899
2023-07-05,4340666784
2023-07-06,4317234174
2023-07-07,4498256099
2023-07-08,1372515994
2023-07-09,647626759
2023-07-10,5224334932
2023-07-11,4617958349
2023-07-12,4199781301
2023-07-13,4675746604
2023-07-14,4886735398
2023-07-15,3177217370
2023-07-16,648954873
2023-07-17,4687831940
2023-07-18,4415722510
2023-07-19,4408195805
2023-07-20,5056310521
2023-07-21,5743720085
2023-07-22,1260878280
2023-07-23,708577397
2023-07-24,5047228189
2023-07-25,4549085985
2023-07-26,4437497316
2023-07-27,5393586226
2023-07-28,5811886933
2023-07-29,1261974900
2023-07-30,979116180
2023-07-31,26927681154
2023-08-01,6121218144
2023-08-02,3791586557
2023-08-03,3590801051
2023-08-04,4068962050
2023-08-05,1265347610
2023-08-06,581864993
2023-08-07,4448257910
2023-08-08,3486757211
2023-08-09,3812271204
2023-08-10,4209149141
2023-08-11,3977971878
2023-08-12,1127361651
2023-08-13,621384470
2023-08-14,3475570239
2023-08-15,1812586873
2023-08-16,3424902334
2023-08-17,3054956820
2023-08-18,3340479546
2023-08-19,1132227973
2023-08-20,946951683
2023-08-21,4288188849
2023-08-22,3999364060
2023-08-23,3856735799
2023-08-24,3480188929
2023-08-25,4229134143
2023-08-26,1110909230
2023-08-27,580209937
2023-08-28,4674976099
2023-08-29,4296971072
2023-08-30,4820184214
2023-08-31,25661622127
2023-09-01,5616696214
2023-09-02,1056031120
2023-09-03,468572331
2023-09-04,4028096135
2023-09-05,3965499278
2023-09-06,3779905173
2023-09-07,4019643955
2023-09-08,3874685469
2023-09-09,1262482585
2023-09-10,975681458
2023-09-11,3732532522
2023-09-12,4343365662
2023-09-13,4596750773
2023-09-14,4288237532
2023-09-15,6654067569
2023-09-16,1188589245
2023-09-17,540957917
2023-09-18,4360066666
2023-09-19,4598338094
2023-09-20,5332278662
2023-09-21,4207155841
2023-09-22,5259941891
2023-09-23,1195585124
2023-09-24,645730704
2023-09-25,5019573715
2023-09-26,4744405661
2023-09-27,4579978414
2023-09-28,5693932327
2023-09-29,8144962494
2023-09-30,22184204536
2023-10-01,2549152056
2023-10-02,4297491817
2023-10-03,3607391169
2023-10-04,3821364692
2023-10-05,4370568193
2023-10-06,4616968117
2023-10-07,1325848642
2023-10-08,603142255
2023-10-09,4285486544
2023-10-10,5130689995
2023-10-11,4611094318
2023-10-12,844125261
2023-10-13,4335479649
2023-10-14,1148644632
2023-10-15,2196809476
2023-10-16,4939916378
2023-10-17,4696393923
2023-10-18,4062578945
2023-10-19,4882261334
2023-10-20,6378069807
2023-10-21,1237200825
2023-10-22,653753001
2023-10-23,4916174577
2023-10-24,4090346539
2023-10-25,5019697018
2023-10-26,4423693876
2023-10-27,5253873624
2023-10-28,1309930821
2023-10-29,545864916
2023-10-30,6013691127
2023-10-31,28019630057
2023-11-01,2575789848
2023-11-02,4303570512
2023-11-03,3893026663
2023-11-04,1315490275
2023-11-05,567643121
2023-11-06,4156934229
2023-11-07,4127969830
2023-11-08,4160402851
2023-11-09,3321723684
2023-11-10,5258639563
2023-11-11,1182572054
2023-11-12,541336941
2023-11-13,4578826738
2023-11-14,4301407646
2023-11-15,7098545885
2023-11-16,4356203979
2023-11-17,4784704245
2023-11-18,1190946874
2023-11-19,617770192
2023-11-20,5670357137
2023-11-21,4719378882
2023-11-22,5159151797
2023-11-23,4585704350
2023-11-24,4931322866
2023-11-25,1686211295
2023-11-26,723906238
2023-11-27,5468271995
2023-11-28,5170605832
2023-11-29,5268035460
2023-11-30,29133888846
2023-12-01,6765764921
2023-12-02,1207014911
2023-12-03,514292767
2023-12-04,4699192966
2023-12-05,4864943531
2023-12-06,959725763
2023-12-07,4169095712
2023-12-08,1111323631
2023-12-09,1214653516
2023-12-10,958168538
2023-12-11,5545208752
2023-12-12,4949266985
2023-12-13,5751550964
2023-12-14,5613942346
2023-12-15,8187491248
2023-12-16,1419810996
2023-12-17,702281032
2023-12-18,5952436867
2023-12-19,6182466327
2023-12-20,7334123014
2023-12-21,6755908264
2023-12-22,6951097035
2023-12-23,1625972074
2023-12-24,692863236
2023-12-25,577588019
